index,instansi,sinonim,pred,prob
19144,bri masamba,bri masamba,1,0.9981807470321656
19188,perum lembaga kantor berita nasional antara lkbn antara,kantor notaris ibnu andalusi,0,0.983107566833496
19189,"Bukan instansi BUMN, Kementerian, Pemerintah",identitas pemberi tidak diketahui,0,0.7682340741157532
19608,pt yodya karya kupang,pt prima karya propertindo,0,0.9968366622924804
19629,"Bukan instansi BUMN, Kementerian, Pemerintah",kca,1,0.9560521245002748
19673,kementerian koordinator bidang perekonomian,kementerian koordinator perekonomian,1,0.998120367527008
19845,pt smf,pt medisain dadi sempurna,1,0.9908168315887452
91,kementerian keuangan,politeknik keuangan stan,0,0.9905248284339904
169,pt kiw,komisaris pt phapros,1,0.9698688387870787
483,pemerintah provinsi bali,marketing manager padma legian bali,0,0.9895496368408204
496,perum perhutani divisi regional jawa barat dan banten,sp scbi dan awan elektrik,1,0.9900859594345092
545,anggota dpr,dpr ri,1,0.9957081079483032
572,"Bukan instansi BUMN, Kementerian, Pemerintah",askrida syariah,1,0.7414153218269348
575,badan pengatur hilir minyak dan gas bumi bph migas,cv bumi indo,0,0.9860911965370178
703,pt waskita karya,pt waskita karya,1,0.997923731803894
1025,"Bukan instansi BUMN, Kementerian, Pemerintah",manajer eopegawai swasta,0,0.9064476490020752
1026,kementerian hukum,hukum universitas nusa cendana,0,0.9941936135292052
1035,arsip nasional republik indonesia anri,anri,1,0.9975082874298096
1426,pt wijaya karya serang panimbang,pt wijaya triutama plywood indsutri banjarmasin,0,0.9884331822395324
1434,badan pengatur hilir minyak dan gas bumi,hotel bumi senyiur,0,0.9887890219688416
1465,pt bank mandiri,bank danamon,0,0.9972065091133118
1876,pt pertamina patra niaga,pt pertamina patra niaga,1,0.997730314731598
1882,kacab bri samarinda 1,smpn 1 mandiraja,0,0.803638219833374
1911,lembaga kebijakan pengadaan barang jasa pemerintah,lembaga kebijakan pengadaan barang jasa pemerintah,1,0.9981354475021362
2699,komisi pemilihan umum kabupaten fakfak,rumah sakit umum dinda,0,0.9965644478797911
2711,badan pom,badan diklat kejaksaan,0,0.9962217807769777
2775,kementerian keuangan,direktorat jenderal perimbangan keuangan,0,0.9941791296005248
2899,bgr indonesia,kantor perwakilan bank indonesia malang,1,0.834981381893158
3121,bisma indra,tamu undangan pernikahan zara salsabila zainal dan iptu indra darmawan stk sik,1,0.9120550155639648
3147,pemkot surabaya,asuransi alamin surabaya,1,0.5057917237281799
3155,"Bukan instansi BUMN, Kementerian, Pemerintah",pertamins,0,0.8825079798698425
3174,bank bri cabang blitar,mufg bank,1,0.9798073768615724
4075,pemkab madiun,pemerintah kota madiun,1,0.9990978240966796
4080,kementerian desa,desa mojogedang,0,0.9966046810150146
4085,pemkot probolinggo,kapolres probolinggo kota,1,0.8645110130310059
4208,"Bukan instansi BUMN, Kementerian, Pemerintah",rumah sakit rsg,0,0.6811041235923767
4209,"Bukan instansi BUMN, Kementerian, Pemerintah",many,0,0.5264447331428528
4210,"Bukan instansi BUMN, Kementerian, Pemerintah",bapenda,1,0.8152572512626648
4439,pt bank mandiri cabang cikampek,pt bank mandiri cabang cikampek,1,0.9988968372344972
4765,pt pembiayaan maritim,pt triguna medika pratama,0,0.9966731071472168
5070,pemkab sidoarjo,ide kita cemerlang sidoarjo,1,0.9972589015960692
5073,pemkab sumedang,bjb sumedang,1,0.9969275593757628
5076,"Bukan instansi BUMN, Kementerian, Pemerintah",mastercard,0,0.554228663444519
5078,pemerintah kabupaten kaimana,puskesmas kaimana,0,0.9986335635185242
5082,pemkab subang,dprd kab subang,1,0.9817279577255248
5098,pt jiwasraya,pt gitajaya makmur manajemen tempat wisata lembah tumpang,0,0.9954178333282472
5486,pemerintah kabupaten nagan raya,bpr dana raya jatim penyedia jasa keuangan,0,0.9961976408958436
5618,pt permodalan nasional madani,pt graha multisarana,0,0.9955562949180604
5972,bank mandiri taspen,bank mandiri taspen,1,0.9990108013153076
6054,kementerian koordinator bidang perekonomian,kementerian koordinator bidang perekonomian,1,0.9986695051193236
6055,"Bukan instansi BUMN, Kementerian, Pemerintah",perorangan kelompok,0,0.8396736979484558
6056,satuan kerja khusus pelaksana kegiatan usaha hulu minyak dan gas bumi,pelaksana kontraktor cv canayya construction,0,0.9435482025146484
6065,pemkot surabaya,bbpom di surabaya,1,0.9973581433296204
6180,pt pln,pt pln persero,1,0.9987947940826416
6599,pt pelabuhan indonesia persero,pelabuhan,1,0.8007237911224365
7468,pemerintah kabupaten pekalongan,pemerintah kabupaten pekalongan,1,0.9988932013511658
7831,kementerian hukum dan ham,kementerian pemuda dan olahraga,0,0.998276948928833
7934,"Bukan instansi BUMN, Kementerian, Pemerintah",asia paza,1,0.7532495856285095
7935,pt asabri persero,peserta asabri,1,0.9971714615821838
8059,pemkot pasuruan,smk pgri 1 kota pasuruan,1,0.9821175932884216
8062,"Bukan instansi BUMN, Kementerian, Pemerintah",algoritma data science,0,0.8964822888374329
8072,bank bni kantor cabang karawang,bank bukopin,1,0.7200177311897278
8176,badan pembinaan ideologi pancasila,badan pembinaan ideologi pancasila,1,0.9986612796783448
8180,pt inti,inti data telematika,0,0.9536283612251282
8184,pemerintah kabupaten raja ampat,raja united emirates arab,0,0.997620403766632
8185,pemkot surakarta,rsjd surakarta,1,0.9884161949157716
8438,bri cabang luwuk,bank syariah indonesia cabang luwuk,1,0.9888573884963988
8472,perum perhutani divisi regional jawa barat dan banten,direktorat jenderal pengelolaan sampah limbah dan bahan berbahaya dan beracun klhk,1,0.75180983543396
8729,pt krakatau steel,pt pelayaran bunga nusa perdana samarinda,0,0.9936675429344176
8917,nasabah bank mandiri pemilik toko parfum,owner toko cahaya baru,0,0.7882318496704102
8918,kementerian koperasi dan ukm,koperasi wahana kalpika,0,0.9978112578392028
8979,kementerian pertanian,kementerian keuangan,0,0.9980757236480712
9307,pt kawasan industri wijayakusuma persero,pt fortuna anekamulti gemilang authorized distributor schaefler,0,0.988590657711029
9401,pt bgr,pt relasi laksana wisata,1,0.8034861087799072
9796,bri insurance,bri insurance,1,0.9981935620307922
9797,"Bukan instansi BUMN, Kementerian, Pemerintah",pwc,1,0.99395751953125
9846,pt hutama karya,pt krida upaya tunggal,0,0.9925920963287354
10190,pemerintah kabupaten bandung,pondok selera sunda setiabudi bandung,0,0.9972620010375975
10596,pt asuransi kredit indonesia,pt asuransi kredit indonesia,1,0.9988172054290771
10793,"Bukan instansi BUMN, Kementerian, Pemerintah",satker vertikal,1,0.8549052476882935
10826,badan nasional pencarian dan pertolongan bnpp,skk migas jawa bali madura dan nusa tenggara jabanusa,1,0.6537107825279236
10902,pemkab purworejo,pemilik kta taylor purworejo,1,0.9921674132347108
10905,"Bukan instansi BUMN, Kementerian, Pemerintah",kemenpupr,1,0.9907960891723632
11709,pemerintah provinsi maluku,pemerintah provinsi maluku,1,0.9985514283180236
11763,pt bgr,pt indosat,1,0.6828718185424805
12142,pemkab timteng selatan,dispora kalimantan selatan,1,0.9980961680412292
12189,"Bukan instansi BUMN, Kementerian, Pemerintah",bsi,1,0.9798575043678284
12190,pemprov jatim,jatim sembako,1,0.9951499104499816
12537,pemerintah kabupaten jember,pemerintah kabupaten jember,1,0.9988099336624146
13412,kementerian badan pertanahan nasional,badan restorasi gambut dan mangrove,0,0.9925678968429564
13515,direktur utama pt bni,cv tujuh saudara utama tsu,1,0.8366807699203491
13533,pemkot jayapura,balai besar mkg wilayah v jayapura,1,0.9958842396736144
13569,kck bri,kck bri,1,0.9978621602058412
13614,bgr indonesia,advisory indonesia sustainability productivity leader,1,0.8448529243469238
13896,pemerintah gorontalo utara,dinas kebudayaan kepemudaan dan olahraga provinsi gorontalo,0,0.9992995262145996
13907,kementerian pendidikan kebudayaan riset dan teknologi,kepala satuan pendidikan,0,0.9967687129974364
13908,"Bukan instansi BUMN, Kementerian, Pemerintah",bengkel mobil,0,0.908774435520172
13912,pt perusahaan listrik negara,perusahaan penjualan motor,0,0.9954747557640076
13927,"Bukan instansi BUMN, Kementerian, Pemerintah",bkad kecamatan getasan,0,0.955446481704712
13928,pemkot banjarmasin,bbppks banjarmasin,1,0.9942284822463988
15127,pemkab kutai barat,pemerintah kabupaten kutai barat,1,0.998727023601532
15249,bri samarinda 2,bri samarinda 2,1,0.9985395669937134
15255,kemen pppa,kemen pppa,1,0.9982122182846068
16138,pemerintah kabupaten kediri,pemerintah kabupaten kediri,1,0.9992380142211914
16459,"Bukan instansi BUMN, Kementerian, Pemerintah",detikcom,1,0.8282231092453003
16992,pt bni persero tbk,pt bni persero tbk,1,0.9983524084091188
17020,pemprov lampung,apersi lampung,1,0.9433740973472596
17029,"Bukan instansi BUMN, Kementerian, Pemerintah",peserta klaim,0,0.6206501722335815
17649,pemerintah kabupaten luwu timur,pemerintah kabupaten luwu timur,1,0.9988025426864624
18283,"Bukan instansi BUMN, Kementerian, Pemerintah",bpr nbp 9,1,0.9858636260032654
18284,"Bukan instansi BUMN, Kementerian, Pemerintah",andmesh kamaleng,1,0.6793954968452454
18465,pemerintah temanggung,pemerintah kabupaten temanggung,1,0.9987025260925292
19487,pt askrindo,askrindo,1,0.9977195858955384
19488,rcm51 btn makassar,bosowa school makassar,1,0.6979668140411377
19494,pemerintah kab kepulauan seribu,rsud kab karawang,0,0.9975464940071106
19526,pt bgr,pt cen kurir indonesia,1,0.9365320205688475
142,pemprov gorontalo,inspektorat provinsi gorontalo,1,0.9980027079582214
150,pt perusahaan perdagangan indonesia,perdagangan,0,0.9939513206481934
199,pt bank rakyat indonesia persero tbk bri,bank rakyat indonesia bri,1,0.9989575147628784
441,"Bukan instansi BUMN, Kementerian, Pemerintah",rumah sakit sakinah,0,0.9053549766540528
582,pemkot singkawang,kantor pertanahan kota singkawang,1,0.9777380228042604
588,kementerian perdagangan,direktorat pengamanan perdagangan,0,0.9900044798851012
955,pt telekomunikasi indonesia persero tbk,pt pp persero tbk,1,0.999016523361206
1126,"Bukan instansi BUMN, Kementerian, Pemerintah",korean customs atrache,1,0.7715912461280823
1138,bank rakyat indonesia,bank nagari,0,0.998325526714325
1175,pemkot blitar,polres blitar,1,0.9902600646018982
1179,"Bukan instansi BUMN, Kementerian, Pemerintah",shinta catering service,0,0.7402685880661011
1206,pt bgr,pt global elektrik nasional,1,0.6938018202781677
1624,"Bukan instansi BUMN, Kementerian, Pemerintah",perbankan,0,0.953025996685028
1625,"Bukan instansi BUMN, Kementerian, Pemerintah",j power,1,0.9833609461784364
1927,pemerintah kota sukabumi,pemerintah kota sukabumi,1,0.9987447261810304
2509,pemerintah kabupaten tanah datar,kpp tanah abang dua,0,0.9971713423728944
2511,pt askrindo,askrindo insurance cabang samarinda,1,0.99759703874588
2945,pt kereta api indonesia persero kai,pt kereta api indonesia persero kai,1,0.9982455968856812
3426,pemerintah purworejo,pemerintah kabupaten purbalingga,1,0.999118983745575
4474,pln uiw ntb,universitas hamzarwadi ntb,1,0.7981184720993042
4475,"Bukan instansi BUMN, Kementerian, Pemerintah",tenable,1,0.5943396091461182
4866,pt taspen kc bengkulu,pt taspen kc bengkulu,1,0.9989573955535888
4886,"Bukan instansi BUMN, Kementerian, Pemerintah",kecamatan lumbok seminung,0,0.9917019009590148
5010,pt vtp,pt cikarang inland port,1,0.5028976202011108
6472,pemerintah bone bolango,pemerintah kabupaten bone bolango,1,0.998885214328766
6780,pemerintah kabupaten kaimana,rsud kabupaten sidoarjo,0,0.9989804625511168
6945,pt bgr,pt jawa berkat,1,0.8318718075752258
7325,pemerintah kabupaten tanjung jabung timur,pokdarwis tanjung samudra,0,0.997378945350647
7335,pt bank mandiri cabang,mandiri,0,0.9968511462211608
7343,"Bukan instansi BUMN, Kementerian, Pemerintah",orang pribadi,0,0.6939927935600281
7344,isn industri sandang nusantara  vendor garment,vendor hampers banana cake,0,0.9769083261489868
7345,pt pp,pp urban,1,0.9870895743370056
7402,pt industri nuklir indonesia,pt amstel indonesia,1,0.9960454106330872
7923,"Bukan instansi BUMN, Kementerian, Pemerintah",umkm,0,0.9768228530883788
8373,pemerintah kabupaten lampung barat,pemerintah kabupaten lampung barat,1,0.998666286468506
9350,pt smf,pt tradition,1,0.9717186689376832
9595,pemerintah kabupaten tana tidung,sman terpadu unggulan 1 tana tidung,0,0.9981493949890136
9599,"Bukan instansi BUMN, Kementerian, Pemerintah",pengusaha,0,0.9560050964355468
9600,"Bukan instansi BUMN, Kementerian, Pemerintah",pihak swasta arsitek,0,0.6678375601768494
9601,"Bukan instansi BUMN, Kementerian, Pemerintah",mediacomm,0,0.77402263879776
9628,bank mandiri,bank mantap,0,0.9962623715400696
9648,pemkab kebumen,bkk kebumen,1,0.9959295392036438
9800,badan siber dan sandi negara,badan siber dan sandi negara,1,0.9979694485664368
9822,pemerintah kota medan,universitas medan area,0,0.998185932636261
9850,pt bgr,pt anindya wiraputra konsult,1,0.8963516354560852
10288,bank negara indonesia,bank dbs indonesia,1,0.99830424785614
10515,badan pengawas tenaga nuklir,badan pengawas tenaga nuklir,1,0.9980973601341248
10601,pt kiw,pt rizky bumi tanjung,1,0.9355769157409668
10925,kominfo,kominfo,1,0.9919626116752625
10926,indonesia financial group ifg,amanah group,1,0.7781146168708801
10928,"Bukan instansi BUMN, Kementerian, Pemerintah",ass manager marketing hansa pratama,1,0.681734025478363
11392,pemkab gowa,koordinator penggerak muda pasar rakyat pmpr kabupaten gowa,1,0.6145090460777283
11394,"Bukan instansi BUMN, Kementerian, Pemerintah",wira toyota,0,0.9172818064689636
11395,indonesia tourism development coporation itdc,learning solution section head binus corporate learning development,1,0.903580367565155
12563,pemerintah kabupaten ogan ilir,pemerintah kabupaten ogan ilir,1,0.9987778067588806
12629,kementerian pembangunan daerah tertinggal,satker direktorat bandar udara proyek earr mutiara sis al jufri palu kementerian perhubungan,0,0.9902545809745787
13883,pemerintah kabupaten way kanan,pemerintah kabupaten way kanan,1,0.998432457447052
13910,pt bgr,pt sarana sumber abadi,1,0.8495728373527527
14304,bni kantor wilayah 07,bni kantor wilayah 07,1,0.9986434578895568
14322,"Bukan instansi BUMN, Kementerian, Pemerintah",umkm azka barokah,1,0.5512268543243408
14337,pt perikanan nusantara,gumelar bumi nusantara,0,0.9952273368835448
14528,pemerintah kabupaten gunung mas,dinas tenaga kerja kabupaten sidoarjo,0,0.999173939228058
14799,"Bukan instansi BUMN, Kementerian, Pemerintah",arini amalia sh mkn,1,0.8647382855415344
14800,"Bukan instansi BUMN, Kementerian, Pemerintah",kubik leadership,1,0.5794582962989807
14804,pt asuransi jiwasraya,asuransi astra,0,0.9955663084983826
14820,"Bukan instansi BUMN, Kementerian, Pemerintah",notaris ppat endang sri wukiryatun,1,0.6694391965866089
14874,pt bank bni,bank bni,1,0.9983536005020142
16086,pemkot solok,pemerintah kabupaten solok,1,0.99865460395813
16105,pemerintah kota jambi,bendahara pengeluaran balai pelatihan pertanian jambi,0,0.997069537639618
16107,"Bukan instansi BUMN, Kementerian, Pemerintah",wakil wajib pajak atas nama dirk johanes,0,0.8433418273925781
16108,"Bukan instansi BUMN, Kementerian, Pemerintah",bupati 50kota,0,0.9865084886550904
16109,rcm51 btn makassar,rcm51 btn makassar,1,0.9981968998908995
16124,"Bukan instansi BUMN, Kementerian, Pemerintah",cloudera,0,0.5625764727592468
16172,pemkot banjarmasin,bank bjb cab banjarmasin,1,0.9909453392028807
16183,pemerintah kabupaten banggai laut,bendahara desa laut dendang kec percut sei tuan,0,0.9975637197494508
16210,pt bgr,pt tirta investama dc yogyakarta,1,0.9928788542747498
16582,"Bukan instansi BUMN, Kementerian, Pemerintah",rsud margono soekarjo,0,0.6903607249259949
16586,pt sarana multigriya finansial,pemilik sarana apotek hikmah,0,0.9950148463249208
16593,kemendag ri,internal kemendag,1,0.9958863854408264
16617,bp2mi jawa barat,kantor jawa berkat,1,0.6526739001274109
16681,bri kanwil jakarta 2,bri kanwil jakarta 2,1,0.9979301691055298
16696,"Bukan instansi BUMN, Kementerian, Pemerintah",kuasa wajib pajak,0,0.9137903451919556
16718,lpsk ri,mantan presiden ri,1,0.9931477904319764
16725,"Bukan instansi BUMN, Kementerian, Pemerintah",rsud dr loekmonohadi,0,0.9418229460716248
17600,pemerintah kota bitung,pemerintah kota bitung,1,0.9990960359573364
17603,kementerian lingkungan hidup,dinas lingkungan hidup,0,0.9943771958351136
17605,"Bukan instansi BUMN, Kementerian, Pemerintah",mkks sma,1,0.9564632177352904
17606,pemkab kuningan,kodim 0615 kuningan jawa barat,1,0.9746925830841064
17907,pt krakatau steel,pt sinar dika abadi,0,0.99529629945755
18466,pemkot palangka raya,pt ima meukat raya,1,0.990955412387848
18543,badan kependudukan dan keluarga berencana nasional bkkbn,dinas pemberdayaan perempuan perlindungan anak pengendalian penduduk dan keluarga berencana kab sleman,0,0.9969736337661744
18574,pt bgr,pt haji muhammad taher,1,0.965993344783783
18932,kemen pppa,dinas pppa provinsi sulawesi tengah,1,0.9765751957893372
19054,pemkot surabaya,fakultas vokasi its surabaya,1,0.9887840747833252
19062,"Bukan instansi BUMN, Kementerian, Pemerintah",seken living,1,0.540751039981842
19591,kereta api indonesia,pt kereta api indonesia,1,0.9985321760177612
19660,bank btn,bank btn,1,0.998646914958954
19706,"Bukan instansi BUMN, Kementerian, Pemerintah",karyawan swasta,0,0.9179952144622804
0,pt danareksa persero,pt sinar griya utama,0,0.9957262277603148
1293,pemkab bone,pemerintah kabupaten bone,1,0.9993483424186708
1305,pt bank tabungan negara persero tbk btn,kodim 0317 tbk,1,0.980708658695221
1389,pt kiw,pt wing surya,1,0.6959025859832764
1751,pemerintah kabupaten seram barat,universitas sulawesi barat,0,0.99893981218338
1785,"Bukan instansi BUMN, Kementerian, Pemerintah",kepala sekolah tk teruna bhakti,0,0.9626404643058776
1786,"Bukan instansi BUMN, Kementerian, Pemerintah",cv jadi bangun,1,0.5320229530334473
1836,nasabah bank mandiri,bank mandiri,1,0.9929965138435364
1852,badan pengusahaan kawasan perdagangan bebas dan pelabuhan bebas batam,dinas perdagangan,0,0.9937453269958496
1988,pemkab banjarnegara,bank jawa tengah cabang banjarnegara,1,0.973706066608429
2057,kementerian hukum dan hak asasi manusia,kementerian hukum dan hak asasi manusia,1,0.998253047466278
2797,pt pelabuhan indonesia persero,pt pelabuhan indonesia persero,1,0.9988126754760742
2899,kementerian pendayagunaan aparatur negara dan reformasi birokrasi kem panrb,pusdatin kementerian perindustrian,0,0.997105062007904
2915,"Bukan instansi BUMN, Kementerian, Pemerintah",nestle,0,0.9344563484191896
3069,kementerian pekerjaan umum dan perumahan rakyat pupr,kementerian pekerjaan umum dan perumahan rakyat,1,0.9966546297073364
3074,badan pengawas obat dan makanan bpom,toko obat inafut 1,0,0.9488769173622132
3076,"Bukan instansi BUMN, Kementerian, Pemerintah",ptbni,1,0.994211494922638
4312,pemkab kotawaringin barat,pemerintah kabupaten kotawaringin barat,1,0.998484194278717
4527,pemerintah kabupaten barito utara,desa cukangkawung kabupaten tasikmalaya,0,0.999173104763031
4801,"Bukan instansi BUMN, Kementerian, Pemerintah",ud cahaya dewata,0,0.7804450988769531
4828,pt bgr,pt bank pembangunan daerah nusa tenggara barat syariah,1,0.947942852973938
5350,"Bukan instansi BUMN, Kementerian, Pemerintah",perumda purwa aksara,0,0.9030185341835022
5352,pemerintah gresik,pic plant1 lpg enp gresik,1,0.9903494119644164
5380,pt bgr,pt ever age valves metals,1,0.9428755044937134
5759,pt berdikari,pt jayamanunggal satu,0,0.9975938200950624
6128,otoritas jasa keuangan,jasa pendidikan,0,0.995919942855835
6145,pemkot malang,mahasiswa poltekkes kemenkes malang,1,0.9923120141029358
6176,pt bgr,pt indofood sukses makmur tbk,1,0.8872586488723755
6608,kementerian pembangunan daerah tertinggal,bank pembangunan daerah,0,0.9974746108055116
6628,"Bukan instansi BUMN, Kementerian, Pemerintah",anonim,1,0.586283802986145
6631,pemkab sumenep,guru pns dibawah dinas pendidikan kab sumenep,1,0.976225733757019
6640,pemkot jakarta pusat,pusat,1,0.6142038702964783
6671,pt bgr,pt bank syariah indonesia tbk,1,0.9610906839370728
8138,pemprov kalimantan timur,pemerintah provinsi kalimantan timur,1,0.9990097284317015
8169,pt di,tim periset di pusat penelitian kelapa sawit medan,1,0.5340518951416016
8343,badan pertanahan nasional,badan riset dan inovasi nasional,0,0.9978933930397034
9641,pemerintah kabupaten muna barat,pemerintah kabupaten muna barat,1,0.9990027546882628
9847,pemkab kotawaringin timur,pemprov pemkab pemkot dan adki,1,0.9984096884727478
10303,pemerintah kota makassar,hotel claro makassar,0,0.997238039970398
10611,pt industri nuklir indonesia persero,pt synapsis,1,0.9979008436203004
10713,pt bgr,pt hanmi hair international,1,0.944834053516388
11069,"Bukan instansi BUMN, Kementerian, Pemerintah",mall,0,0.690893292427063
11070,"Bukan instansi BUMN, Kementerian, Pemerintah",universitas lambung mangkurat,0,0.9811763167381288
11403,pt pertamina persero,pt anugerah sawit andalan,0,0.9974046349525452
11671,pt boma bisma indra persero cabang jakarta,pt bsi group,1,0.9967832565307616
12141,pemerintah kabupaten banjarnegara,pemerintah kabupaten banjarnegara,1,0.999213695526123
13039,pemkot sorong,polres sorong,1,0.9385390877723694
13065,bri kramat,bri kramat,1,0.9977996945381165
13104,kementerian kelautan,kantor wilayah kementerian hukum dan ham bengkulu,0,0.9984551668167114
13257,pemerintah kabupaten boalemo,kepolisian resor boalemo,0,0.9988855719566344
13284,pt bgr,pt hamasa steel center,1,0.8970714807510376
13643,"Bukan instansi BUMN, Kementerian, Pemerintah",ketua rw,0,0.6999279260635376
13656,pt jiwasraya,pt toya indo manunggal,0,0.994473397731781
14102,pt pos indonesia,innovative financing lab undp indonesia,1,0.9973978996276855
14661,pemkab malinau,bupati kabupaten malinau,1,0.9987756609916688
14663,"Bukan instansi BUMN, Kementerian, Pemerintah",hdi,1,0.9925965070724488
14718,pt industri nuklir indonesia,staff pt tbn,1,0.9974324107170104
15463,pemerintah kabupaten bantaeng,kantor kementerian agama kabupaten lombok barat,0,0.999206244945526
15662,kementerian desa pdtt,kementerian perindustrian,0,0.9976195693016052
15863,bnsp republik indonesia,bank syariah indonesia,1,0.9563129544258118
16041,bank bri kc pandeglang,bank bri kc pandeglang,1,0.9984105825424194
16046,pt hotel indonesia natour persero,hotel gajahmada avara,0,0.9863042235374452
17167,pemerintah kabupaten toli toli,pemerintah kabupaten batang hari,1,0.7640689611434937
17247,"Bukan instansi BUMN, Kementerian, Pemerintah",lion air,0,0.7739084959030151
17751,lembaga perlindungan saksi dan korban lpsk,bpkad kabupaten natuna dan kejaksaan negeri natuna,1,0.98994117975235
18148,pt industri sandang nusantara,pt multi sandang tamajaya,0,0.9973741769790648
18263,bank bri cabang dago,bank bri cabang dago,1,0.9978548884391784
18290,pt bgr,pt transportasi jakarta,1,0.9547418355941772
18670,"Bukan instansi BUMN, Kementerian, Pemerintah",nalagenetics,1,0.9208033680915833
18710,pt asuransi pegawai negeri,pt asuransi tripakarta,0,0.9970076680183412
19072,kantor staf presiden,staf dealer pasar uang,0,0.992048680782318
19270,pt telkom indonesia,pt asuransi wahana tata,0,0.9974194765090942
19487,pemerintah provinsi bali,hotel padma legian bali,0,0.9953895807266236
19488,"Bukan instansi BUMN, Kementerian, Pemerintah",mitrasindo jayatama,0,0.9927778840065002
19646,pt dkb,pt imp coal,1,0.9653782248497008
19921,bgr indonesia,cv lima pilar utama indonesia,1,0.967881679534912
160,bgr indonesia,bank indonesia,1,0.978657066822052
310,"Bukan instansi BUMN, Kementerian, Pemerintah",puskesmas dharmarini,0,0.9847556948661804
311,"Bukan instansi BUMN, Kementerian, Pemerintah",kecamatan ciwidey,0,0.9738344550132751
314,kementerian desa pembangunan daerah tertinggal dan transmigrasi,desa panundaan kecamatan ciwidey,0,0.996758997440338
1513,pemerintah semarang,pemerintah kabupaten semarang,1,0.998904824256897
1517,"Bukan instansi BUMN, Kementerian, Pemerintah",rsud siti fatimah,0,0.9806832671165466
1519,indonesia financial group,developer garden group,0,0.9730133414268494
1520,pt industri kapal indonesia,agency kapal,0,0.978686273097992
1581,kementerian koordinator bidang pembangunan manusia dan kebudayaan,koordinator wilayah bidang pendidikan dan kebudayaan kecamatan,0,0.9985058307647704
2053,pemerintah indramayu,pemerinta desa cipancuh kecamatan haurgeulis kabupaten indramayu,1,0.525928795337677
2198,bgr indonesia,kamar dagang dan industri indonesia,1,0.921043872833252
2624,pt asuransi jiwasraya persero,pt asuransi jiwasraya persero,1,0.9983795881271362
2884,indonesia financial group,sinarmas group,0,0.8670017719268799
2888,pemkot kupang,kkp kupang,1,0.9980875849723816
2895,"Bukan instansi BUMN, Kementerian, Pemerintah",penerbit erlangga,0,0.5065661668777466
3098,pt bri cabang bojonegoro dan pt bri cabang nganjuk,pt aflah azaria,1,0.9884722828865052
3305,kementerian komunikasi,kementerian pemuda dan olah raga,0,0.9984211921691896
3404,kantor staf presiden,kantor camat pajar bulan,0,0.9795308113098145
3449,pt bgr,pt deho canning company,1,0.8708184361457825
3813,pt waskita karya cabang bali,bali ocean magic,1,0.6551254391670227
4193,kepolisian negara republik indonesia resor kota pontianak,kepolisian negara republik indonesia resor kota pontianak,1,0.9977362155914308
4338,pt smf,direktur pt ramaputra demak,1,0.9854360222816468
4616,pemkot bandung,infomedia solusi humanika ish cabang bandung,1,0.832744300365448
4627,"Bukan instansi BUMN, Kementerian, Pemerintah",seni adams craft,0,0.539342999458313
4972,pt sarana multi infrastruktur persero pt smi,pt bpi,1,0.9986485838890076
5010,"Bukan instansi BUMN, Kementerian, Pemerintah",rs bunda aliyah hospitals,0,0.9463921189308168
5213,pt bri cabang bojonegoro dan pt bri cabang nganjuk,pt bpr bank jombang perseroda,1,0.9878143072128296
5668,pemerintah kabupaten tangerang,pemerintah kota tangerang,1,0.9987642765045166
6323,hotel natour,hotel aston,0,0.986248791217804
6326,"Bukan instansi BUMN, Kementerian, Pemerintah",bappebti,1,0.9757458567619324
6368,kementerian koordinator bidang kemaritiman dan investasi,kementerian koordinator bidang kemaritiman dan investasi,1,0.9920321702957152
6481,superintending company of indonesia,ministry of finance of bangladesh finance division,1,0.9502375721931458
6590,pemerintah kabupaten kudus,dinas kesehatan kabupaten aceh selatan,0,0.9992691874504088
7016,debitur bni,debitur bni,1,0.9975727200508118
7038,"Bukan instansi BUMN, Kementerian, Pemerintah",fakultas kedokteran universitas kristen duta wacana,0,0.9867119789123536
7047,pemerintah kota sungai penuh,sungai budi,0,0.9988369345664978
7051,"Bukan instansi BUMN, Kementerian, Pemerintah",rs ems omni pulomas,1,0.8214715719223022
7054,isn industri sandang nusantara  vendor garment,isn industri sandang nusantara vendor garment,1,0.9984939098358154
7123,"Bukan instansi BUMN, Kementerian, Pemerintah",wp op,1,0.8716581463813782
7462,pt pindad persero,pt mile,1,0.9962282180786132
7532,pt bgr,pt usu hydro power,1,0.8609177470207214
7934,pt emi,pt pei,1,0.9980378746986388
8270,"Bukan instansi BUMN, Kementerian, Pemerintah",sekjen,1,0.6028674244880676
8523,pt twc,pt lifelong learning multimatics,1,0.9796462655067444
8681,lpsk ri,biro perencanaan dpr ri,1,0.9876137971878052
9101,pt taspen kantor pusat,pt taspen kantor pusat,1,0.99802565574646
9109,"Bukan instansi BUMN, Kementerian, Pemerintah",marketing hs corp,1,0.9344857931137084
9113,pt kimia farma persero tbk,apotek kimia farma halmahera,1,0.6896631717681885
9151,pemkab lombok timur,ketua forum kades kec kikim timur,1,0.6922779679298401
9202,bri cabang purwodadi,bri cabang purwodadi,1,0.998399555683136
9250,"Bukan instansi BUMN, Kementerian, Pemerintah",universitas baiturrahmah,0,0.9866397976875304
9252,indonesia financial group,ursb sinar bulan group,0,0.8105666637420654
9253,kementerian pendidikan kebudayaan riset dan teknologi,ketua yayasan pendidikan,0,0.9959115982055664
